1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
Genre;Reseller;Project;Product;Title;GenreName;Run;RunNumber;Season;CapitalizationDate;NumberOfAmortizations;AmortizationFrequency;CumulativeCostInLocalCurrency;CumulativeLocalCurrency;CumulativeCostInContractCurrency;CumulativeContractCurrency;TotalCostInLocalCurrency;TotalLocalCurrency;TotalCostInContractCurrency;TotalContractCurrency;AmortizationType;ContractID;Creditor;ProductionNumber;Profit_Center;WBS_Nr;Asset_Nr;MinimumExploitationStartDate;MaximumExploitationEndDate
T1-DNS01 Domestic non-scripted;TVM0020 (C More);204065;2581165;Laulu Rakkaudelle: Secret Song Suomi;TV games;Run;1;1;1.12.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201903000043;Warner Bros. International Television Production Finland Oy;KO19000031;370134;;;25.12.2020;1.1.2025
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);204065;2581165;Laulu Rakkaudelle: Secret Song Suomi;TV games;Run;1;1;1.12.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201903000043;Warner Bros. International Television Production Finland Oy;KO19000031;370134;;;25.12.2020;1.1.2025
T1-DNS01 Domestic non-scripted;TVM0020 (C More);204065;2581165;Laulu Rakkaudelle: Secret Song Suomi;TV games;Run;1;1;1.12.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201903000043;Warner Bros. International Television Production Finland Oy;KO19000031;370134;;;25.12.2020;1.1.2025
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);204065;2581165;Laulu Rakkaudelle: Secret Song Suomi;TV games;Run;1;1;1.12.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201903000043;Warner Bros. International Television Production Finland Oy;KO19000031;370134;;;25.12.2020;1.1.2025
T1-DOS01 Domestic scripted series;TVM0020 (C More);206895;2621696;Karkurit;Thrillers, Action 6.1.2.3;Run;1;1;1.1.2021;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201911000146;Yellow Film & Tv;KO19000465;370134;;;21.1.2021;28.1.2031
T1-DOS01 Domestic scripted series;TVM0034 (mtv service);206895;2621696;Karkurit;Thrillers, Action 6.1.2.3;Run;1;1;1.2.2021;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201911000146;Yellow Film & Tv;KO19000465;370134;;;21.1.2021;28.1.2031
T1-DOS01 Domestic scripted series;TVM0030 (MTV3);206895;2621696;Karkurit;Thrillers, Action 6.1.2.3;Run;1;1;1.2.2021;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201911000146;Yellow Film & Tv;KO19000465;370134;;;21.1.2021;28.1.2031
T1-DOS01 Domestic scripted series;TVM0020 (C More);204045;2580708;Kansan vihollinen;Thrillers, Action 6.1.2.3;Run;1;1;1.5.2022;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201903000042;Fire Monkey Oy;KO19000571;370134;;;19.5.2022;26.5.2030
T1-DOS01 Domestic scripted series;TVM0030 (MTV3);206855;2621387;Aallonmurtaja;Relationship 6.1.2.1;Run;1;3;1.1.2022;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201911000144;Warner Bros. International Television Production Finland Oy;KO19000567;370134;;;25.2.2021;4.3.2027
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);204065;2581165;Laulu Rakkaudelle: Secret Song Suomi;TV games;Run;1;1;1.12.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201903000043;Warner Bros. International Television Production Finland Oy;KO19000031;370134;;;25.12.2020;1.1.2025
T1-DOS01 Domestic scripted series;TVM0030 (MTV3);206700;2618718;Maria Kallio;Thrillers, Action 6.1.2.3;Run;1;1;1.8.2022;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201911000138;Zodiak Finland Oy;KO19000278;370134;;;19.8.2021;26.8.2027
T1-DNS01 Domestic non-scripted;TVM0020 (C More);206527;2615880;Kirppiksen Kingi;Other reality (contests, adventure);Run;1;1;1.12.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201910000134;Rabbit Films Oy Ltd;KO19000360;370134;;;8.12.2020;15.12.2025
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);206527;2615880;Kirppiksen Kingi;Other reality (contests, adventure);Run;1;1;1.12.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201910000134;Rabbit Films Oy Ltd;KO19000360;370134;;;8.12.2020;15.12.2025
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);206527;2615880;Kirppiksen Kingi;Other reality (contests, adventure);Run;1;1;1.12.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201910000134;Rabbit Films Oy Ltd;KO19000360;370134;;;8.12.2020;15.12.2025
T1-DOS02 Domestic scripted movies;TVM0034 (mtv service);206517;2615518;Karalahti;Relationship 7.1.1;Run;1;;1.10.2021;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201910000133;Solar Films Inc. Oy;F219000268;370134;;;1.10.2021;1.11.2031
T1-DOS02 Domestic scripted movies;TVM0030 (MTV3);206517;2615518;Karalahti;Relationship 7.1.1;Run;1;;1.10.2021;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201910000133;Solar Films Inc. Oy;F219000268;370134;;;1.10.2021;1.11.2031
T1-DOS02 Domestic scripted movies;TVM0020 (C More);206517;2615518;Karalahti;Relationship 7.1.1;Run;1;;1.10.2021;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201910000133;Solar Films Inc. Oy;F219000268;370134;;;1.10.2021;1.11.2031
T1-DOS01 Domestic scripted series;TVM0034 (mtv service);206512;2615512;Karalahti;Relationship 6.1.2.1;Run;1;1;1.5.2022;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201910000133;Solar Films Inc. Oy;KO19000267;370134;;;3.6.2021;10.6.2031
T1-DOS01 Domestic scripted series;TVM0020 (C More);206512;2615512;Karalahti;Relationship 6.1.2.1;Run;1;1;1.6.2021;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201910000133;Solar Films Inc. Oy;KO19000267;370134;;;3.6.2021;10.6.2031
T1-DOS01 Domestic scripted series;TVM0030 (MTV3);206512;2615512;Karalahti;Relationship 6.1.2.1;Run;1;1;1.5.2022;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201910000133;Solar Films Inc. Oy;KO19000267;370134;;;3.6.2021;10.6.2031
T1-DOS01 Domestic scripted series;TVM0020 (C More);206487;2614364;Musta valo;Thrillers, Action 6.1.2.3;Run;1;1;1.12.2022;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Monthly amortization based on amortization curve;V201910000132;Vertigo Productions Oy;KO19000525;370134;;;8.12.2022;8.9.2032
T1-DOS01 Domestic scripted series;TVM0034 (mtv service);206487;2614364;Musta valo;Thrillers, Action 6.1.2.3;Run;1;1;1.12.2023;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201910000132;Vertigo Productions Oy;KO19000525;370134;;;8.12.2022;8.9.2032
T1-DOS01 Domestic scripted series;TVM0030 (MTV3);206487;2614364;Musta valo;Thrillers, Action 6.1.2.3;Run;1;1;1.12.2023;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201910000132;Vertigo Productions Oy;KO19000525;370134;;;8.12.2022;8.9.2032
T1-DOS01 Domestic scripted series;TVM0020 (C More);206357;2452579;Salatut elämät;Soap 6.1.2.4;Run;1;21;1.2.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201706000080;FremantleMedia Finland Oy;KO17000281;370134;;;14.2.2020;16.3.2025
T1-DOS01 Domestic scripted series;TVM0034 (mtv service);206357;2452579;Salatut elämät;Soap 6.1.2.4;Run;1;21;1.2.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201706000080;FremantleMedia Finland Oy;KO17000281;370134;;;14.2.2020;16.3.2025
T1-DOS01 Domestic scripted series;TVM0030 (MTV3);206357;2452579;Salatut elämät;Soap 6.1.2.4;Run;1;21;1.2.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201706000080;FremantleMedia Finland Oy;KO17000281;370134;;;14.2.2020;16.3.2025
T1-DNS01 Domestic non-scripted;TVM0020 (C More);206172;2600899;Hitlist;TV games;Run;1;1;1.11.2019;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000122;Solar Republic;KO19000270;370134;;;8.11.2019;15.11.2024
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);206172;2600899;Hitlist;TV games;Run;1;1;1.11.2019;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000122;Solar Republic;KO19000270;370134;;;8.11.2019;15.11.2024
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);206172;2600899;Hitlist;TV games;Run;1;1;1.11.2019;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000122;Solar Republic;KO19000270;370134;;;8.11.2019;15.11.2024
T1-DNS01 Domestic non-scripted;TVM0020 (C More);206252;2608929;Posse;Stage entertainment;Run;1;7;1.1.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000125;Rabbit Films Oy Ltd;KO19000005;370134;;;24.1.2020;31.1.2025
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);206252;2608929;Posse;Stage entertainment;Run;1;7;1.1.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000125;Rabbit Films Oy Ltd;KO19000005;370134;;;24.1.2020;31.1.2025
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);206252;2608929;Posse;Stage entertainment;Run;1;7;1.1.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000125;Rabbit Films Oy Ltd;KO19000005;370134;;;24.1.2020;31.1.2025
T1-DNS01 Domestic non-scripted;TVM0020 (C More);206132;2607227;Stadi vs. Lande;TV games;Run;1;4;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000120;Rabbit Films Oy Ltd;KO19000257;370134;;;26.2.2020;5.3.2025
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);206132;2607227;Stadi vs. Lande;TV games;Run;1;4;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000120;Rabbit Films Oy Ltd;KO19000257;370134;;;26.2.2020;5.3.2025
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);206132;2607227;Stadi vs. Lande;TV games;Run;1;4;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000120;Rabbit Films Oy Ltd;KO19000257;370134;;;26.2.2020;5.3.2025
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);206117;2607093;Kotoisa;Home, construction, interior design;Run;1;3;1.1.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000118;Endemol Shine Finland Oy;KO19000350;370134;;;5.9.2019;4.2.2024
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);206117;2607093;Kotoisa;Home, construction, interior design;Run;1;3;1.1.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000118;Endemol Shine Finland Oy;KO19000350;370134;;;5.9.2019;4.2.2024
T1-DNS01 Domestic non-scripted;TVM0020 (C More);206117;2607093;Kotoisa;Home, construction, interior design;Run;1;3;1.1.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000118;Endemol Shine Finland Oy;KO19000350;370134;;;5.9.2019;4.2.2024
T1-DNS01 Domestic non-scripted;TVM0020 (C More);205912;2606042;Villa Hintikka;Talk show;Run;1;1;1.1.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000114;Banijay Finland Oy;KO19000206;370134;;;30.8.2019;16.1.2024
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);205912;2606042;Villa Hintikka;Talk show;Run;1;1;1.1.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000114;Banijay Finland Oy;KO19000206;370134;;;30.8.2019;16.1.2024
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);205912;2606042;Villa Hintikka;Talk show;Run;1;1;1.1.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000114;Banijay Finland Oy;KO19000206;370134;;;30.8.2019;16.1.2024
T1-DNS01 Domestic non-scripted;TVM0020 (C More);205922;2606070;Pitääkö olla huolissaan?;TV games;Run;1;8;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000115;Rabbit Films Oy Ltd;KO19000209;370134;;;16.2.2020;23.2.2025
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);205922;2606070;Pitääkö olla huolissaan?;TV games;Run;1;8;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000115;Rabbit Films Oy Ltd;KO19000209;370134;;;16.2.2020;23.2.2025
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);205922;2606070;Pitääkö olla huolissaan?;TV games;Run;1;8;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201909000115;Rabbit Films Oy Ltd;KO19000209;370134;;;16.2.2020;23.2.2025
T1-DOS01 Domestic scripted series;TVM0030 (MTV3);203485;2572526;Sininen enkeli;Relationship 6.1.2.1;Run;1;1;1.4.2023;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201901000013;Solar Films Inc. Oy;KO19000090;370134;;;2.6.2022;9.6.2030
T1-DOS01 Domestic scripted series;TVM0030 (MTV3);205727;2602038;DikDek - Painajainen majatalossa;Comedy 6.1.2.2;Run;1;1;1.9.2022;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201908000111;Dictator Films Oy;KO19000564;370134;;;18.11.2021;25.11.2027
T1-DOS02 Domestic scripted movies;TVM0034 (mtv service);205722;2602036;Metsäjätti;Relationship 7.1.1;Run;1;;1.9.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201908000110;Solar Films Inc. Oy;F219000572;370134;;;16.12.2022;15.1.2031
T1-DOS02 Domestic scripted movies;TVM0030 (MTV3);205722;2602036;Metsäjätti;Relationship 7.1.1;Run;1;;1.9.2022;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201908000110;Solar Films Inc. Oy;F219000572;370134;;;16.12.2022;15.1.2031
T1-DOS02 Domestic scripted movies;TVM0020 (C More);205427;2597985;Aika jonka sain;Relationship 7.1.1;Run;1;;1.12.2020;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000099;Optipari Oy;F219000190;370134;;;1.12.2020;31.1.2035
T1-DOS02 Domestic scripted movies;TVM0034 (mtv service);205427;2597985;Aika jonka sain;Relationship 7.1.1;Run;1;;1.2.2021;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000099;Optipari Oy;F219000190;370134;;;1.12.2020;31.1.2035
T1-DOS02 Domestic scripted movies;TVM0030 (MTV3);205427;2597985;Aika jonka sain;Relationship 7.1.1;Run;1;;1.2.2021;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000099;Optipari Oy;F219000190;370134;;;1.12.2020;31.1.2035
T1-DOS01 Domestic scripted series;TVM0030 (MTV3);204045;2580708;Kansan vihollinen;Thrillers, Action 6.1.2.3;Run;1;1;1.8.2023;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201903000042;Fire Monkey Oy;KO19000571;370134;;;19.5.2022;26.5.2030
T1-INC01 International Scripted;TVM0020 (C More);205403;2463219;Muumilaakson tarinoita;Animation;Run;1;;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F217000553;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0034 (mtv service);205403;2463219;Muumilaakson tarinoita;Animation;Run;1;;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F217000553;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0022 (C More Junior);205403;2463219;Muumilaakson tarinoita;Animation;Run;1;;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F217000553;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0030 (MTV3);205403;2463219;Muumilaakson tarinoita;Animation;Run;1;;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F217000553;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0020 (C More);205398;2404883;Muumilaakson tarinoita;Animation;Run;1;4;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000339;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0034 (mtv service);205398;2404883;Muumilaakson tarinoita;Animation;Run;1;4;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000339;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0022 (C More Junior);205398;2404883;Muumilaakson tarinoita;Animation;Run;1;4;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000339;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0030 (MTV3);205398;2404883;Muumilaakson tarinoita;Animation;Run;1;4;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000339;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0020 (C More);205393;2404856;Muumilaakson tarinoita;Animation;Run;1;3;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000340;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0034 (mtv service);205393;2404856;Muumilaakson tarinoita;Animation;Run;1;3;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000340;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0022 (C More Junior);205393;2404856;Muumilaakson tarinoita;Animation;Run;1;3;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000340;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0030 (MTV3);205393;2404856;Muumilaakson tarinoita;Animation;Run;1;3;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000340;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0020 (C More);205388;2404829;Muumilaakson tarinoita;Animation;Run;1;2;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000451;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0034 (mtv service);205388;2404829;Muumilaakson tarinoita;Animation;Run;1;2;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000451;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0022 (C More Junior);205388;2404829;Muumilaakson tarinoita;Animation;Run;1;2;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000451;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0030 (MTV3);205388;2404829;Muumilaakson tarinoita;Animation;Run;1;2;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000451;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0020 (C More);205383;2404801;Muumilaakson tarinoita;Animation;Run;1;1;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000450;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0034 (mtv service);205383;2404801;Muumilaakson tarinoita;Animation;Run;1;1;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000450;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0022 (C More Junior);205383;2404801;Muumilaakson tarinoita;Animation;Run;1;1;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000450;370134;;;25.3.2020;7.4.2025
T1-INC01 International Scripted;TVM0030 (MTV3);205383;2404801;Muumilaakson tarinoita;Animation;Run;1;1;1.4.2020;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000098;Kindernet Entertainment Oy;F216000450;370134;;;25.3.2020;7.4.2025
T1-DOS01 Domestic scripted series;TVM0030 (MTV3);205373;2596081;Made in Finland;Relationship 6.1.2.1;Run;1;1;1.4.2023;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201907000096;Rabbit Films Oy Ltd;KO19000530;370134;;;14.4.2022;21.4.2028
T1-DNS01 Domestic non-scripted;TVM0020 (C More);205267;2594461;Neljän tähden illallinen;Food, health, exercise;Run;1;2;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201906000090;Moskito Television Oy;KO19000428;370134;;;3.2.2020;10.2.2025
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);205267;2594461;Neljän tähden illallinen;Food, health, exercise;Run;1;2;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201906000090;Moskito Television Oy;KO19000428;370134;;;3.2.2020;10.2.2025
T1-DNS01 Domestic non-scripted;TVM0031 (Sub);205267;2594461;Neljän tähden illallinen;Food, health, exercise;Run;1;2;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201906000090;Moskito Television Oy;KO19000428;370134;;;3.2.2020;10.2.2025
T1-DNS01 Domestic non-scripted;TVM0020 (C More);203510;2573020;Suurmestari;Stage entertainment;Run;1;1;1.4.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201901000014;Rabbit Films Oy Ltd;KO19000103;370134;;;5.4.2019;19.4.2024
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);203510;2573020;Suurmestari;Stage entertainment;Run;1;1;1.4.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201901000014;Rabbit Films Oy Ltd;KO19000103;370134;;;5.4.2019;19.4.2024
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);203510;2573020;Suurmestari;Stage entertainment;Run;1;1;1.4.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201901000014;Rabbit Films Oy Ltd;KO19000103;370134;;;5.4.2019;19.4.2024
T1-DNS01 Domestic non-scripted;TVM0020 (C More);205257;2586837;Yökylässä Maria Veitola;Other reality (contests, adventure);Run;1;5;1.10.2019;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201906000089;Moskito Television Oy;KO19000379;370134;;;3.10.2019;10.10.2024
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);205257;2586837;Yökylässä Maria Veitola;Other reality (contests, adventure);Run;1;5;1.10.2019;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201906000089;Moskito Television Oy;KO19000379;370134;;;3.10.2019;10.10.2024
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);205257;2586837;Yökylässä Maria Veitola;Other reality (contests, adventure);Run;1;5;1.10.2019;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201906000089;Moskito Television Oy;KO19000379;370134;;;3.10.2019;10.10.2024
T1-DNS01 Domestic non-scripted;TVM0020 (C More);205242;2594041;Kaappaus keittiössä;Food, health, exercise;Run;1;6;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201906000088;Moskito Television Oy;KO19000276;370134;;;3.2.2020;10.2.2025
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);205242;2594041;Kaappaus keittiössä;Food, health, exercise;Run;1;6;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201906000088;Moskito Television Oy;KO19000276;370134;;;3.2.2020;10.2.2025
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);205242;2594041;Kaappaus keittiössä;Food, health, exercise;Run;1;6;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201906000088;Moskito Television Oy;KO19000276;370134;;;3.2.2020;10.2.2025
T1-DNS01 Domestic non-scripted;TVM0020 (C More);205237;2594030;Talent Suomi;Other reality (contests, adventure);Run;1;1;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201906000087;FremantleMedia Finland Oy;KO19000275;370134;;;2.2.2020;9.2.2025
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);205237;2594030;Talent Suomi;Other reality (contests, adventure);Run;1;1;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201906000087;FremantleMedia Finland Oy;KO19000275;370134;;;2.2.2020;9.2.2025
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);205237;2594030;Talent Suomi;Other reality (contests, adventure);Run;1;1;1.2.2020;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201906000087;FremantleMedia Finland Oy;KO19000275;370134;;;2.2.2020;9.2.2025
T1-DNS01 Domestic non-scripted;TVM0020 (C More);205232;2586713;Maajussille morsian maailmalla;Relationship/romantic reality;Run;1;1;1.2.2021;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201906000086;FremantleMedia Finland Oy;KO19000320;370134;;;19.8.2019;26.8.2024
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);205232;2586713;Maajussille morsian maailmalla;Relationship/romantic reality;Run;1;1;1.2.2021;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V201906000086;FremantleMedia Finland Oy;KO19000320;370134;;;19.8.2019;26.8.2024
